x,y,u,v
0.155,0.075,1.22375521,-0.3010604638
0.155,0.08,1.266741513,-0.3284396427
0.155,0.085,1.30721534,-0.3570969956
0.155,0.09,1.345141733,-0.3875007798
0.155,0.095,1.380284761,-0.4193037684
0.155,0.1,1.412397458,-0.4532306512
0.155,0.105,1.441008952,-0.4893564787
0.155,0.11,1.465800215,-0.5281741046
0.155,0.115,1.486113316,-0.5701363255
0.155,0.12,1.501260972,-0.6157742674
0.155,0.125,1.510230177,-0.6657063105
0.155,0.13,1.511671957,-0.720680571
0.155,0.135,1.503873734,-0.7812564813
0.155,0.14,1.484174125,-0.8482954256
0.155,0.145,1.449072634,-0.9215469321
0.155,0.15,1.392626736,-0.9989397538
0.155,0.155,1.304169338,-1.071952293
0.155,0.16,1.163690016,-1.113957601
0.155,0.165,0.940741254,-1.067065757
0.155,0.17,0.6172919118,-0.847741439
0.155,0.175,0.2299327208,-0.3963069805
0.155,0.225,0.2208643999,0.3787668988
0.155,0.23,0.5989084557,0.8142691946
0.155,0.235,0.9179860773,1.026922992
0.155,0.24,1.140265135,1.073016104
0.155,0.245,1.282611469,1.033448812
0.155,0.25,1.374336345,0.9642052875
0.155,0.255,1.434677821,0.8907762445
0.155,0.26,1.473880092,0.8213206242
0.155,0.265,1.497732727,0.7578250073
0.155,0.27,1.509700077,0.7005261641
0.155,0.275,1.512420235,0.6486371299
0.155,0.28,1.507617172,0.6016230882
0.155,0.285,1.496607616,0.5587623385
0.155,0.29,1.480385885,0.5194508268
0.155,0.295,1.459671096,0.4831898795
0.155,0.3,1.435067437,0.4495170341
0.155,0.305,1.406939941,0.4180493469
0.155,0.31,1.375731673,0.3884552504
0.155,0.315,1.341599826,0.3605087706
0.155,0.32,1.30488704,0.3339821756
0.155,0.325,1.26569212,0.3086455261
0.155,0.33,1.224331991,0.2843761659
0.155,0.335,1.180797478,0.2610552457
0.155,0.34,1.135471158,0.2383678349
0.155,0.345,1.087876896,0.2167619889
0.155,0.35,1.038526976,0.195472396
0.155,0.355,0.9874490908,0.1747705788
0.155,0.36,0.9344694855,0.1545349119
0.155,0.365,0.8796796954,0.1347362435
0.155,0.37,0.8227252373,0.1152721724
0.155,0.375,0.7629917946,0.09612260727
0.155,0.38,0.699330432,0.07736690782
0.155,0.385,0.6292412638,0.05915863956
0.155,0.39,0.5489851614,0.04184699434
0.155,0.395,0.4530194548,0.02605727345
0.155,0.4,0.3343114613,0.01280357567
0.155,0.405,0.1852949807,0.00352499802
0.155,0.41,-4.058709177e-15,-3.158202282e-20
0.16,0,0,0
0.16,0.005,0.2162450199,-0.004158158268
0.16,0.01,0.3839101368,-0.01498427054
0.16,0.015,0.5125123586,-0.03031233471
0.16,0.02,0.613054883,-0.04846168856
0.16,0.025,0.6951616952,-0.06829394168
0.16,0.03,0.7659235381,-0.08909681005
0.16,0.035,0.8298363051,-0.1105803615
0.16,0.04,0.8898689987,-0.1325043929
0.16,0.045,0.9470412814,-0.1548978857
0.16,0.05,1.002225643,-0.177811623
0.16,0.055,1.05554092,-0.2013197556
0.16,0.06,1.107114176,-0.2254774445
0.16,0.065,1.156886842,-0.2502800413
0.16,0.07,1.204885468,-0.2759935363
0.16,0.075,1.251069601,-0.3028589881
0.16,0.08,1.295048428,-0.330740143
0.16,0.085,1.336939639,-0.3599508678
0.16,0.09,1.376477404,-0.3907909521
0.16,0.095,1.413562335,-0.4232925431
0.16,0.1,1.447853132,-0.4581376416
0.16,0.105,1.47917566,-0.495392922
0.16,0.11,1.507002285,-0.5357146034
0.16,0.115,1.531082856,-0.5796402496
0.16,0.12,1.550574232,-0.6279567694
0.16,0.125,1.564838334,-0.6815684157
0.16,0.13,1.572488872,-0.741545493
0.16,0.135,1.571883098,-0.8092787116
0.16,0.14,1.560146999,-0.8858101363
0.16,0.145,1.531611124,-0.9707201698
0.16,0.15,1.472938576,-1.055966712
0.16,0.155,1.352155058,-1.110069663
0.16,0.16,1.104894847,-1.049569687
0.16,0.165,0.656882253,-0.7305390892
0.16,0.17,0.00334997154,-0.004471695137
0.16,0.23,0.003262783375,0.004355278085
0.16,0.235,0.6429577867,0.711427218
0.16,0.24,1.083841464,1.020226912
0.16,0.245,1.329001489,1.077312281
0.16,0.25,1.451329725,1.024246082
0.16,0.255,1.513505823,0.9419983646
0.16,0.26,1.546244862,0.8605635194
0.16,0.265,1.56237301,0.7874439505
0.16,0.27,1.567366242,0.7229294187
0.16,0.275,1.564060979,0.6659653184
0.16,0.28,1.554111863,0.6152127888
0.16,0.285,1.538872177,0.5696218227
0.16,0.29,1.519022736,0.5282884245
0.16,0.295,1.495323797,0.4904793585
0.16,0.3,1.468140397,0.4556126088
0.16,0.305,1.437873833,0.4231825046
0.16,0.31,1.404760024,0.3928705997
0.16,0.315,1.369122855,0.364286683
0.16,0.32,1.331021678,0.3372232871
0.16,0.325,1.29071662,0.3114974404
0.16,0.33,1.248294267,0.2868425203
0.16,0.335,1.203856833,0.2632006841
0.16,0.34,1.157590807,0.240467355
0.16,0.345,1.109476087,0.2184090839
0.16,0.35,1.059546888,0.196776323
0.16,0.355,1.007892891,0.1759982181
0.16,0.36,0.9546014249,0.1555061723
0.16,0.365,0.8994352434,0.1355494332
0.16,0.37,0.8421456033,0.1158484531
0.16,0.375,0.7820797991,0.09659274471
0.16,0.38,0.7178765677,0.07767183101
0.16,0.385,0.6471034043,0.05933854001
0.16,0.39,0.5657443588,0.04190925888
0.16,0.395,0.4677725434,0.02605744206
0.16,0.4,0.3458549696,0.01277636687
0.16,0.405,0.1920077777,0.003508935164
0.16,0.41,-4.16386392e-15,-2.493799102e-20
0.165,0,0,0
0.165,0.005,0.2240825653,-0.004091315169
0.165,0.01,0.3972504933,-0.01479154537
0.165,0.015,0.5294446547,-0.03000767489
0.165,0.02,0.6321823924,-0.04808480121
0.165,0.025,0.7155197308,-0.0678909493
0.165,0.03,0.7870456725,-0.0887275271
0.165,0.035,0.8516124137,-0.1101893296
0.165,0.04,0.9120304157,-0.1321667692
0.165,0.045,0.9697502526,-0.1546379184
0.165,0.05,1.025407152,-0.177653781
0.165,0.055,1.079353945,-0.2011042688
0.165,0.06,1.13160633,-0.2252942577
0.165,0.065,1.182335276,-0.2503582062
0.165,0.07,1.231245429,-0.2761099197
0.165,0.075,1.278446396,-0.3031223177
0.165,0.08,1.323667856,-0.3311384375
0.165,0.085,1.366982957,-0.3605193324
0.165,0.09,1.408363383,-0.3915970231
0.165,0.095,1.447463798,-0.4245887919
0.165,0.1,1.484092605,-0.4597511986
0.165,0.105,1.518231145,-0.4976009206
0.165,0.11,1.549555496,-0.5387583761
0.165,0.115,1.577788333,-0.5838157099
0.165,0.12,1.602482369,-0.6337711217
0.165,0.125,1.622975944,-0.6897662964
0.165,0.13,1.638423015,-0.7532345062
0.165,0.135,1.647068268,-0.825997923
0.165,0.14,1.644725078,-0.90869066
0.165,0.145,1.618897344,-0.9954245166
0.165,0.15,1.531649191,-1.056999306
0.165,0.155,1.293028796,-1.005084832
0.165,0.16,0.7664241011,-0.6723177286
0.165,0.24,0.7555757071,0.6604494632
0.165,0.245,1.273785273,0.9831470062
0.165,0.25,1.509370397,1.031014157
0.165,0.255,1.598038338,0.9699182772
0.165,0.26,1.627551765,0.8857398928
0.165,0.265,1.63432789,0.8061383133
0.165,0.27,1.630241339,0.736430521
0.165,0.275,1.619317692,0.6758691454
0.165,0.28,1.603275391,0.6226351139
0.165,0.285,1.58297439,0.5753099524
0.165,0.29,1.559056381,0.5327701068
0.165,0.295,1.53198113,0.4940445907
0.165,0.3,1.502023431,0.4585474999
0.165,0.305,1.469442269,0.4256272612
0.165,0.31,1.43438945,0.3949463832
0.165,0.315,1.39703058,0.3660612853
0.165,0.32,1.357528232,0.3387248043
0.165,0.325,1.315981581,0.3128081201
0.165,0.33,1.272525081,0.2880167105
0.165,0.335,1.227220834,0.2640779148
0.165,0.34,1.180060285,0.2411938731
0.165,0.345,1.131202989,0.2190303148
0.165,0.35,1.080693202,0.1973956647
0.165,0.355,1.028641787,0.1763910248
0.165,0.36,0.9747769033,0.1558515517
0.165,0.365,0.9193239315,0.1357511781
0.165,0.37,0.8616553782,0.1160351353
0.165,0.375,0.801246624,0.09662644956
0.165,0.38,0.7365944639,0.07766009746
0.165,0.385,0.6651049322,0.05925755039
0.165,0.39,0.5825197177,0.0417936838
0.165,0.395,0.4825370386,0.02592979291
0.165,0.4,0.3573747964,0.01268323947
0.165,0.405,0.1986811628,0.003473049018
0.165,0.41,-4.119648609e-15,-2.003780711e-20
0.17,0,0,0
0.17,0.005,0.2317826746,-0.003997961327
0.17,0.01,0.4104270829,-0.01450911171
0.17,0.015,0.5462364701,-0.02953456449
0.17,0.02,0.6511867596,-0.04746198543
0.17,0.025,0.7359088026,-0.06715006974
0.17,0.03,0.8083242641,-0.087891487
0.17,0.035,0.8733055897,-0.1093413691
0.17,0.04,0.9343077644,-0.1312372301
0.17,0.045,0.9924262611,-0.153635073
0.17,0.05,1.0486593,-0.1766022056
0.17,0.055,1.103221672,-0.1999821892
0.17,0.06,1.156197203,-0.2243157496
0.17,0.065,1.207565664,-0.2491600912
0.17,0.07,1.25755973,-0.2747867265
0.17,0.075,1.30578804,-0.3018626589
0.17,0.08,1.352371574,-0.3296480562
0.17,0.085,1.397229147,-0.3590769417
0.17,0.09,1.440249684,-0.3900127024
0.17,0.095,1.481397153,-0.422890787
0.17,0.1,1.520612771,-0.457981392
0.17,0.105,1.55768359,-0.4957896563
0.17,0.11,1.592680812,-0.5369028914
0.17,0.115,1.625350759,-0.5821548871
0.17,0.12,1.655575844,-0.6323895486
0.17,0.125,1.683085012,-0.6891330778
0.17,0.13,1.707264185,-0.7539238378
0.17,0.135,1.725783328,-0.8279124863
0.17,0.14,1.729094158,-0.9079542512
0.17,0.145,1.683831165,-0.9725562534
0.17,0.15,1.496465081,-0.9493648336
0.17,0.155,0.9966111439,-0.6892550943
0.17,0.16,0.004493280411,-0.00336623592
0.17,0.24,0.004461338023,0.003342322833
0.17,0.245,0.9864980726,0.680047963
0.17,0.25,1.477832064,0.9319276334
0.17,0.255,1.662304503,0.9519111993
0.17,0.26,1.709444323,0.8880882404
0.17,0.265,1.71011833,0.8104342451
0.17,0.27,1.69619019,0.7392125303
0.17,0.275,1.6766653,0.6771608377
0.17,0.28,1.653739752,0.6230481671
0.17,0.285,1.628012329,0.5753223735
0.17,0.29,1.599744125,0.5325105631
0.17,0.295,1.569076106,0.4937257241
0.17,0.3,1.536225178,0.4581896309
0.17,0.305,1.5012102,0.4252886913
0.17,0.31,1.464142734,0.3946057355
0.17,0.315,1.425096874,0.3657441887
0.17,0.32,1.384145072,0.338481026
0.17,0.325,1.34135749,0.3125492384
0.17,0.33,1.296765993,0.2877435536
0.17,0.335,1.250534436,0.2639918064
0.17,0.34,1.202676013,0.2409402394
0.17,0.345,1.15316653,0.2187452815
0.17,0.35,1.102056823,0.1971662215
0.17,0.355,1.049389796,0.1761629887
0.17,0.36,0.9952006402,0.1556498965
0.17,0.365,0.9392550375,0.1354790271
0.17,0.37,0.8812449998,0.115682018
0.17,0.375,0.8204001986,0.09630511837
0.17,0.38,0.7553404366,0.07732692962
0.17,0.385,0.6831310156,0.05891915701
0.17,0.39,0.5993213309,0.04147674029
0.17,0.395,0.4972605737,0.02567959013
0.17,0.4,0.3688178758,0.01252318692
0.17,0.405,0.2052788614,0.003417741811
0.17,0.41,-9.60445669e-16,-5.548514607e-21
0.175,0,0,0
0.175,0.005,0.2392970919,-0.00387849605
0.175,0.01,0.4233662669,-0.01413850228
0.175,0.015,0.5628243432,-0.02889342058
0.175,0.02,0.6700727649,-0.04658294785
0.175,0.025,0.7560907293,-0.06608297748
0.175,0.03,0.8292286651,-0.08664954084
0.175,0.035,0.8949693982,-0.1079257852
0.175,0.04,0.9563891293,-0.1296869154
0.175,0.045,1.014924759,-0.1520184955
0.175,0.05,1.071845787,-0.1747175009
0.175,0.055,1.126894301,-0.1980190953
0.175,0.06,1.180592839,-0.2220079511
0.175,0.065,1.232963064,-0.2465564959
0.175,0.07,1.283964342,-0.2722067285
0.175,0.075,1.332992191,-0.2989739231
0.175,0.08,1.38085575,-0.326362166
0.175,0.085,1.427148479,-0.3553968733
0.175,0.09,1.47192356,-0.3859746013
0.175,0.095,1.515080991,-0.4182657288
0.175,0.1,1.556668844,-0.4527271698
0.175,0.105,1.596698139,-0.4899204128
0.175,0.11,1.635294172,-0.5301123113
0.175,0.115,1.672488455,-0.5743847908
0.175,0.12,1.708399915,-0.6235502782
0.175,0.125,1.743089977,-0.6789056469
0.175,0.13,1.775615264,-0.7417403107
0.175,0.135,1.80056761,-0.8107070138
0.175,0.14,1.793923815,-0.8722389423
0.175,0.145,1.679692508,-0.8777766942
0.175,0.15,1.293336028,-0.7157108535
0.175,0.155,0.4332833493,-0.2483940984
0.175,0.245,0.4313853694,0.2470717444
0.175,0.25,1.281719221,0.7071030613
0.175,0.255,1.660467998,0.8634046418
0.175,0.26,1.773246213,0.8563830415
0.175,0.265,1.782537212,0.7960557852
0.175,0.27,1.761908717,0.7293955226
0.175,0.275,1.734071402,0.6690636641
0.175,0.28,1.704058709,0.616166987
0.175,0.285,1.672740462,0.5693816164
0.175,0.29,1.640039545,0.5274157164
0.175,0.295,1.605850042,0.4894364055
0.175,0.3,1.57011494,0.4544479161
0.175,0.305,1.532726641,0.4221009357
0.175,0.31,1.493662423,0.3918532297
0.175,0.315,1.452953767,0.3633866646
0.175,0.32,1.410592123,0.3363917294
0.175,0.325,1.366596983,0.3107321049
0.175,0.33,1.321056153,0.2860938083
0.175,0.335,1.273903667,0.2624416841
0.175,0.34,1.225128711,0.2396856163
0.175,0.345,1.174991144,0.2176286427
0.175,0.35,1.12338758,0.1961141367
0.175,0.355,1.070187331,0.175148157
0.175,0.36,1.015469534,0.1547342634
0.175,0.365,0.9591930379,0.134612314
0.175,0.37,0.9007594467,0.1149165273
0.175,0.375,0.8396279078,0.09561485344
0.175,0.38,0.7740140611,0.07666596946
0.175,0.385,0.7010718461,0.05832585651
0.175,0.39,0.6160302173,0.04097875018
0.175,0.395,0.5118846408,0.02529659996
0.175,0.4,0.3801273852,0.01229747958
0.175,0.405,0.2117652451,0.00334299094
0.175,0.41,-5.609868341e-15,-3.261940156e-20
0.18,0,0,0
0.18,0.005,0.2465781686,-0.003734181713
0.18,0.01,0.4359975398,-0.01368422971
0.18,0.015,0.5791020019,-0.02809808106
0.18,0.02,0.6886248663,-0.0454655534
0.18,0.025,0.7761091074,-0.06468824478
0.18,0.03,0.8502069081,-0.08499062767
0.18,0.035,0.91635804,-0.1060478649
0.18,0.04,0.9782824561,-0.1275384703
0.18,0.045,1.037458321,-0.149654626
0.18,0.05,1.09470973,-0.1720273103
0.18,0.055,1.150327541,-0.1951248647
0.18,0.06,1.204785538,-0.218829297
0.18,0.065,1.257864133,-0.2428181037
0.18,0.07,1.309637901,-0.2682773981
0.18,0.075,1.359713807,-0.2944590143
0.18,0.08,1.408836185,-0.3213210449
0.18,0.085,1.45652156,-0.3497106932
0.18,0.09,1.502882962,-0.3794240913
0.18,0.095,1.547958529,-0.4108555639
0.18,0.1,1.591824024,-0.4441993378
0.18,0.105,1.634620907,-0.4799645911
0.18,0.11,1.676576068,-0.518575488
0.18,0.115,1.717889999,-0.5606856439
0.18,0.12,1.759082307,-0.6072568046
0.18,0.125,1.800067614,-0.6589814052
0.18,0.13,1.838440017,-0.7156216114
0.18,0.135,1.859883726,-0.7700743439
0.18,0.14,1.81279372,-0.7931585736
0.18,0.145,1.566397882,-0.710291336
0.18,0.15,0.9305213605,-0.4223191349
0.18,0.25,0.9256408423,0.4195758602
0.18,0.255,1.551510689,0.701994861
0.18,0.26,1.792688542,0.7818100556
0.18,0.265,1.840326668,0.7587206315
0.18,0.27,1.822468714,0.7059093832
0.18,0.275,1.788669323,0.6514464212
0.18,0.28,1.752409899,0.6019733696
0.18,0.285,1.715879698,0.5576254015
0.18,0.29,1.679120089,0.5176788001
0.18,0.295,1.641609944,0.4811738522
0.18,0.3,1.603174071,0.4474825678
0.18,0.305,1.563544314,0.4161580492
0.18,0.31,1.522628502,0.3867408458
0.18,0.315,1.480373527,0.3589505325
0.18,0.32,1.436660861,0.3325830116
0.18,0.325,1.391517911,0.3073450915
0.18,0.33,1.344836994,0.2832874362
0.18,0.335,1.29710054,0.2599348895
0.18,0.34,1.247420139,0.2373157694
0.18,0.345,1.196676265,0.2155438305
0.18,0.35,1.144366173,0.1942575313
0.18,0.355,1.090766737,0.1735115257
0.18,0.36,1.035665777,0.1532424671
0.18,0.365,0.9789902388,0.1333000114
0.18,0.37,0.9202954261,0.1136455427
0.18,0.375,0.8587198253,0.09450920925
0.18,0.38,0.7926947764,0.07566192829
0.18,0.385,0.7189709765,0.05748155338
0.18,0.39,0.6326099624,0.04028673384
0.18,0.395,0.5263281083,0.02479973289
0.18,0.4,0.3912510155,0.01200944929
0.18,0.405,0.218104968,0.003249759604
0.18,0.41,-6.728903783e-15,-4.118662172e-20
0.185,0,0,0
0.185,0.005,0.2535812736,-0.00356638782
0.185,0.01,0.4482509234,-0.0131492745
0.185,0.015,0.5950249839,-0.02713800471
0.185,0.02,0.7069209753,-0.04410485301
0.185,0.025,0.7958037286,-0.06296011241
0.185,0.03,0.8706656924,-0.08295723574
0.185,0.035,0.9376400518,-0.1036426221
0.185,0.04,0.999806558,-0.1248633078
0.185,0.045,1.059488322,-0.1465231542
0.185,0.05,1.117237251,-0.1686862694
0.185,0.055,1.173502928,-0.1913708229
0.185,0.06,1.228663354,-0.2144517801
0.185,0.065,1.282102646,-0.238188458
0.185,0.07,1.334406161,-0.2631491206
0.185,0.075,1.385990388,-0.2883684852
0.185,0.08,1.436122879,-0.3145335522
0.185,0.085,1.485062951,-0.3420622411
0.185,0.09,1.532837457,-0.3706968866
0.185,0.095,1.579600781,-0.4008276743
0.185,0.1,1.625455619,-0.4325994842
0.185,0.105,1.670663961,-0.4664126686
0.185,0.11,1.715488319,-0.5025580116
0.185,0.115,1.760466381,-0.5415649822
0.185,0.12,1.805831987,-0.5840261921
0.185,0.125,1.850989911,-0.6297691
0.185,0.13,1.88902874,-0.6753330507
0.185,0.135,1.889246649,-0.7048050906
0.185,0.14,1.762386489,-0.6729735747
0.185,0.145,1.349359683,-0.5067065413
0.185,0.15,0.5225601101,-0.1790543729
0.185,0.25,0.5214594099,0.1786179168
0.185,0.255,1.338945089,0.5027534547
0.185,0.26,1.744075097,0.6658800728
0.185,0.265,1.869011542,0.6969128216
0.185,0.27,1.871274922,0.6684609922
0.185,0.275,1.837480734,0.6246924211
0.185,0.28,1.797015665,0.5809632493
0.185,0.285,1.756343411,0.5405370706
0.185,0.29,1.715968216,0.503542516
0.185,0.295,1.675624574,0.4693685699
0.185,0.3,1.634799581,0.4375224031
0.185,0.305,1.593211332,0.4076533514
0.185,0.31,1.550757896,0.3794365639
0.185,0.315,1.506992518,0.352663233
0.185,0.32,1.462098317,0.3271453771
0.185,0.325,1.415875195,0.3024732588
0.185,0.33,1.368392067,0.2789926267
0.185,0.335,1.319426565,0.2562759338
0.185,0.34,1.269471072,0.2340558857
0.185,0.345,1.218112855,0.2125441073
0.185,0.35,1.165299042,0.191564133
0.185,0.355,1.111155983,0.1711587523
0.185,0.36,1.055665205,0.1511047014
0.185,0.365,0.9985731818,0.1314349055
0.185,0.37,0.9395754307,0.1120129952
0.185,0.375,0.8777139587,0.0929890859
0.185,0.38,0.8110457329,0.07440053164
0.185,0.385,0.7366205544,0.05639527587
0.185,0.39,0.6489821183,0.03942349024
0.185,0.395,0.5405381652,0.02417824568
0.185,0.4,0.402133947,0.01165859397
0.185,0.405,0.2242645116,0.003138543777
0.185,0.41,-2.824096646e-15,-1.540725214e-20
0.19,0,0,0
0.19,0.005,0.2602648798,-0.003376796843
0.19,0.01,0.4600606271,-0.0125374391
0.19,0.015,0.6104682159,-0.02603606749
0.19,0.02,0.7247659673,-0.04253249543
0.19,0.025,0.815142618,-0.06094265747
0.19,0.03,0.8909177289,-0.08051941595
0.19,0.035,0.9582916679,-0.1008429927
0.19,0.04,1.021176238,-0.1215860422
0.19,0.045,1.081136348,-0.1428610237
0.19,0.05,1.139374551,-0.1645552802
0.19,0.055,1.196188224,-0.1867506217
0.19,0.06,1.251859279,-0.2092220754
0.19,0.065,1.306080191,-0.2325937848
0.19,0.07,1.359443602,-0.2564698201
0.19,0.075,1.411570729,-0.2808448099
0.19,0.08,1.462477647,-0.3063599743
0.19,0.085,1.512486849,-0.3326366662
0.19,0.09,1.561480153,-0.3599514032
0.19,0.095,1.60965891,-0.388485867
0.19,0.1,1.657133502,-0.4182883501
0.19,0.105,1.704261221,-0.4496441459
0.19,0.11,1.751361748,-0.4828236352
0.19,0.115,1.798903751,-0.5178818237
0.19,0.12,1.846968981,-0.5549544446
0.19,0.125,1.892597227,-0.5923368473
0.19,0.13,1.919994322,-0.621783202
0.19,0.135,1.876639087,-0.6182969561
0.19,0.14,1.643654368,-0.5310390625
0.19,0.145,1.083700301,-0.3190575706
0.19,0.15,0.2054678869,-0.04637566956
0.19,0.25,0.2055311425,0.04638578364
0.19,0.255,1.076412393,0.3174277829
0.19,0.26,1.627226658,0.527292721
0.19,0.265,1.856400725,0.6137259893
0.19,0.27,1.900915191,0.6178137404
0.19,0.275,1.877280829,0.5898070023
0.19,0.28,1.836221137,0.5541865419
0.19,0.285,1.792845602,0.5189546226
0.19,0.29,1.749913628,0.4857493605
0.19,0.295,1.707329181,0.4543931329
0.19,0.3,1.664610393,0.4248732639
0.19,0.305,1.621429127,0.396869437
0.19,0.31,1.577453977,0.3701909192
0.19,0.315,1.532565321,0.3445935383
0.19,0.32,1.486622373,0.3200819579
0.19,0.325,1.43953581,0.2964513929
0.19,0.33,1.391291046,0.2735251268
0.19,0.335,1.341826141,0.2513329562
0.19,0.34,1.290884742,0.2300490262
0.19,0.345,1.238982497,0.208748472
0.19,0.35,1.185711608,0.1882751434
0.19,0.355,1.13131612,0.1682639105
0.19,0.36,1.075392782,0.148418694
0.19,0.365,1.018015112,0.1291136026
0.19,0.37,0.9586318432,0.1099435538
0.19,0.375,0.8963780983,0.09116932415
0.19,0.38,0.829409292,0.07281179348
0.19,0.385,0.7541094756,0.0550717555
0.19,0.39,0.6650941914,0.03838285587
0.19,0.395,0.5544673496,0.02344987329
0.19,0.4,0.4127271758,0.01125080854
0.19,0.405,0.2302113399,0.003010779693
0.19,0.41,-2.669656612e-15,-1.42464838e-20
0.195,0,0,0
0.195,0.005,0.2665897264,-0.003167457171
0.195,0.01,0.4713620265,-0.01185602431
0.195,0.015,0.6253943416,-0.02479004307
0.195,0.02,0.742143576,-0.04073019398
0.195,0.025,0.8339882611,-0.05862925693
0.195,0.03,0.9106457392,-0.07774391901
0.195,0.035,0.9787373293,-0.09756156783
0.195,0.04,1.041959029,-0.1178753373
0.195,0.045,1.102293957,-0.1386192173
0.195,0.05,1.160966982,-0.1597779058
0.195,0.055,1.21826442,-0.1811762854
0.195,0.06,1.274249679,-0.2031321042
0.195,0.065,1.329229913,-0.2256980831
0.195,0.07,1.383314436,-0.2488542077
0.195,0.075,1.435959094,-0.2725250129
0.195,0.08,1.487786266,-0.2966289141
0.195,0.085,1.53861009,-0.3216764258
0.195,0.09,1.588557092,-0.3474814549
0.195,0.095,1.637801117,-0.3741503315
0.195,0.1,1.686491457,-0.4017686504
0.195,0.105,1.734957381,-0.4303761697
0.195,0.11,1.783528583,-0.4600908912
0.195,0.115,1.832545207,-0.4907293584
0.195,0.12,1.880907832,-0.5214574954
0.195,0.125,1.921635037,-0.5484312018
0.195,0.13,1.926113445,-0.5582446869
0.195,0.135,1.819294546,-0.5198267876
0.195,0.14,1.477155286,-0.3920520028
